datetime,temperature_c,apparent_temp_c,precipitation_mm,consumption_kw,date,hour,month,weekday,is_weekend,season
2023-03-21 18:00:00,1.3978845316945212,-0.6021154683054788,0.30638483088518176,1.441800404214522,2023-03-21,18,3,1,False,Весна
2023-03-21 19:00:00,2.6205571750193535,0.6205571750193535,0.1125021852427556,1.2006896665313334,2023-03-21,19,3,1,False,Весна
2023-03-21 20:00:00,0.92443249618352,-1.07556750381648,0.07961519809144273,1.174292910473308,2023-03-21,20,3,1,False,Весна
2023-03-21 21:00:00,0.22277089756502932,-1.7772291024349707,0.00035170284108018956,0.9886719578059174,2023-03-21,21,3,1,False,Весна
2023-03-21 22:00:00,0.33358534390822714,-1.666414656091773,0.004084245383267667,0.7530314972641294,2023-03-21,22,3,1,False,Весна
2023-03-21 23:00:00,-0.773810286839598,-2.773810286839598,0.02242081378493135,0.5013257907756469,2023-03-21,23,3,1,False,Весна
2023-03-22 00:00:00,-3.9585996207515772,-5.958599620751578,0.02058052715786956,0.5174887471134486,2023-03-22,0,3,2,False,Весна
2023-03-22 01:00:00,1.6661913807897244,-0.3338086192102756,0.02940473481706786,0.36681471434434015,2023-03-22,1,3,2,False,Весна
2023-03-22 02:00:00,-1.4756130704018084,-3.4756130704018084,0.03637493913612518,0.1231633138371662,2023-03-22,2,3,2,False,Весна
2023-03-22 03:00:00,1.9429598222895597,-0.05704017771044034,0.044638944153787996,0.24241800962868804,2023-03-22,3,3,2,False,Весна
2023-03-22 04:00:00,6.648165339499945,4.648165339499945,0.05456546572628843,0.18695147916217658,2023-03-22,4,3,2,False,Весна
2023-03-22 05:00:00,1.8671355913145478,-0.13286440868545224,0.010410168438073072,0.3715860223530297,2023-03-22,5,3,2,False,Весна
2023-03-22 06:00:00,-0.06057504549266124,-2.0605750454926612,0.00432853719286754,0.7967127737045682,2023-03-22,6,3,2,False,Весна
2023-03-22 07:00:00,5.722086781752381,3.722086781752381,0.11206875105156433,0.8932414559415713,2023-03-22,7,3,2,False,Весна
2023-03-22 08:00:00,9.70191926999714,7.7019192699971395,0.07707516503129246,1.1591036318170258,2023-03-22,8,3,2,False,Весна
2023-03-22 09:00:00,12.452228814373925,10.452228814373925,0.05872463748812776,0.9406179917427253,2023-03-22,9,3,2,False,Весна
2023-03-22 10:00:00,6.871027830017358,4.871027830017358,0.1006324693642468,0.8300722367197388,2023-03-22,10,3,2,False,Весна
2023-03-22 11:00:00,10.823027577918381,8.823027577918381,0.17583986254891013,0.9335908686895001,2023-03-22,11,3,2,False,Весна
2023-03-22 12:00:00,9.069379086439891,7.069379086439891,0.05580795594921772,0.902918260755603,2023-03-22,12,3,2,False,Весна
2023-03-22 13:00:00,9.617732422837069,7.617732422837069,0.10247657176071907,0.7752500609078506,2023-03-22,13,3,2,False,Весна
2023-03-22 14:00:00,14.61881371295626,12.61881371295626,0.30698573746116764,0.6493333882388479,2023-03-22,14,3,2,False,Весна
2023-03-22 15:00:00,5.529593249142431,3.5295932491424313,0.18302373125536048,0.68858640140118,2023-03-22,15,3,2,False,Весна
2023-03-22 16:00:00,8.007479322989147,6.0074793229891466,0.05551272946886712,0.9090998510724576,2023-03-22,16,3,2,False,Весна
2023-03-22 17:00:00,7.229481569043467,5.229481569043467,0.1034840167493943,1.091465696915893,2023-03-22,17,3,2,False,Весна
2023-03-22 18:00:00,7.171572649878693,5.171572649878693,0.0194885256885819,1.1144605917691197,2023-03-22,18,3,2,False,Весна
2023-03-22 19:00:00,3.9018710814291877,1.9018710814291877,0.08221680407079374,1.0834310264837883,2023-03-22,19,3,2,False,Весна
2023-03-22 20:00:00,3.116101079008202,1.1161010790082022,0.39807457958068615,1.2866506406582587,2023-03-22,20,3,2,False,Весна
2023-03-22 21:00:00,0.6811689592236791,-1.3188310407763209,0.07304651447100396,0.8912358989641228,2023-03-22,21,3,2,False,Весна
2023-03-22 22:00:00,1.2081268635680211,-0.7918731364319789,0.26260781138963857,0.6857538206891826,2023-03-22,22,3,2,False,Весна
2023-03-22 23:00:00,-0.5160136824401642,-2.516013682440164,0.052312582959448344,0.5735925983668195,2023-03-22,23,3,2,False,Весна
2023-03-23 00:00:00,1.2431437797120999,-0.7568562202879001,0.676350532250495,0.3077799147064749,2023-03-23,0,3,3,False,Весна
2023-03-23 01:00:00,-0.5688498035326112,-2.5688498035326113,0.08656452309249249,0.3091201573091828,2023-03-23,1,3,3,False,Весна
2023-03-23 02:00:00,1.4240737688821774,-0.5759262311178226,0.004318832774205763,0.33730112004059704,2023-03-23,2,3,3,False,Весна
2023-03-23 03:00:00,1.4059404666973037,-0.5940595333026963,0.08837141495870567,0.3329780882314501,2023-03-23,3,3,3,False,Весна
2023-03-23 04:00:00,4.752100501544334,2.7521005015443336,0.03209944124772226,0.20108680821813735,2023-03-23,4,3,3,False,Весна
2023-03-23 05:00:00,3.603117327310422,1.603117327310422,0.0033020548875290698,0.47345410889000783,2023-03-23,5,3,3,False,Весна
2023-03-23 06:00:00,1.4539350635862354,-0.5460649364137646,0.17195502819246924,0.6721714395260346,2023-03-23,6,3,3,False,Весна
2023-03-23 07:00:00,8.817938226940587,6.817938226940587,0.03225905267193034,0.9136112064564497,2023-03-23,7,3,3,False,Весна
2023-03-23 08:00:00,5.68853539827476,3.6885353982747597,0.15923278973908492,1.0979637914761042,2023-03-23,8,3,3,False,Весна
2023-03-23 09:00:00,7.2280012286350965,5.2280012286350965,0.033998300831267377,0.9569148293942351,2023-03-23,9,3,3,False,Весна
2023-03-23 10:00:00,8.138804430835206,6.138804430835206,0.021607652402248427,0.8952550361633873,2023-03-23,10,3,3,False,Весна
2023-03-23 11:00:00,12.578505317786973,10.578505317786973,0.3647183886879471,0.9021601785081859,2023-03-23,11,3,3,False,Весна
2023-03-23 12:00:00,5.728651572042607,3.728651572042607,0.044886123748983243,0.9001559992408872,2023-03-23,12,3,3,False,Весна
2023-03-23 13:00:00,16.105126198765326,14.105126198765326,0.09197371927111848,0.7989907576747203,2023-03-23,13,3,3,False,Весна
2023-03-23 14:00:00,11.442240637054294,9.442240637054294,0.0941561086662498,0.6884781316310151,2023-03-23,14,3,3,False,Весна
2023-03-23 15:00:00,8.982011734191056,6.982011734191056,0.08220572273255382,0.7099618995544328,2023-03-23,15,3,3,False,Весна
2023-03-23 16:00:00,7.390211998767427,5.390211998767427,0.2461530925626479,0.8486367199105531,2023-03-23,16,3,3,False,Весна
2023-03-23 17:00:00,6.865203375227915,4.865203375227915,0.1122211793371777,1.1216550478811411,2023-03-23,17,3,3,False,Весна
2023-03-23 18:00:00,6.042244856758676,4.042244856758676,0.051706673254001634,1.2137244622219512,2023-03-23,18,3,3,False,Весна
2023-03-23 19:00:00,4.996335946387511,2.9963359463875108,0.19832618093133927,1.235193247526532,2023-03-23,19,3,3,False,Весна
2023-03-23 20:00:00,3.6112089320068947,1.6112089320068947,0.01997479979757232,1.2087195848866374,2023-03-23,20,3,3,False,Весна
2023-03-23 21:00:00,1.643627456577759,-0.3563725434222409,0.07857818095874917,0.9164166857099544,2023-03-23,21,3,3,False,Весна
2023-03-23 22:00:00,0.27519614046315416,-1.7248038595368458,0.30068007425545723,0.7210789160361454,2023-03-23,22,3,3,False,Весна
2023-03-23 23:00:00,-0.13217569875236662,-2.132175698752367,0.0981890161924393,0.4756642107211785,2023-03-23,23,3,3,False,Весна
2023-03-24 00:00:00,-0.3898165607053638,-2.3898165607053636,0.16980967392235619,0.4108958715441828,2023-03-24,0,3,4,False,Весна
2023-03-24 01:00:00,2.437911062288786,0.43791106228878585,0.10600477298096539,0.3411111092415681,2023-03-24,1,3,4,False,Весна
2023-03-24 02:00:00,1.8569864256395283,-0.14301357436047168,0.1828657071370948,0.3777541671479341,2023-03-24,2,3,4,False,Весна
2023-03-24 03:00:00,-4.4163111752613,-6.4163111752613,0.28911539009046633,0.2764242381882932,2023-03-24,3,3,4,False,Весна
2023-03-24 04:00:00,3.81180155305952,1.81180155305952,0.03187211422272115,0.29644422279120175,2023-03-24,4,3,4,False,Весна
2023-03-24 05:00:00,4.095377163924944,2.095377163924944,0.018592132570260402,0.445705960379323,2023-03-24,5,3,4,False,Весна
2023-03-24 06:00:00,4.962582487108204,2.962582487108204,0.0661630587949106,0.7897367251672271,2023-03-24,6,3,4,False,Весна
2023-03-24 07:00:00,5.517058319334831,3.517058319334831,0.1210200244054299,0.9436745736355212,2023-03-24,7,3,4,False,Весна
2023-03-24 08:00:00,9.748225439972025,7.748225439972025,0.025772367780188717,1.0963830169342585,2023-03-24,8,3,4,False,Весна
2023-03-24 09:00:00,10.430586830178452,8.430586830178452,0.00041098844470166204,0.8723382293697975,2023-03-24,9,3,4,False,Весна
2023-03-24 10:00:00,7.784371683274973,5.784371683274973,0.0419972507134387,0.8042334338759819,2023-03-24,10,3,4,False,Весна
2023-03-24 11:00:00,10.643733705694409,8.643733705694409,0.3469240772655892,0.8054619036773811,2023-03-24,11,3,4,False,Весна
2023-03-24 12:00:00,8.056686530917426,6.0566865309174265,0.11873368215271218,0.8840669456398889,2023-03-24,12,3,4,False,Весна
2023-03-24 13:00:00,7.070392801867479,5.070392801867479,0.051303714060303686,0.7238479785725181,2023-03-24,13,3,4,False,Весна
2023-03-24 14:00:00,8.07669256974226,6.07669256974226,0.021390646652644514,0.6195253172140861,2023-03-24,14,3,4,False,Весна
2023-03-24 15:00:00,10.260320850698255,8.260320850698255,0.044019580753405035,0.7443933283403621,2023-03-24,15,3,4,False,Весна
2023-03-24 16:00:00,9.406250090752174,7.406250090752174,0.018613614304735918,0.8859366372157289,2023-03-24,16,3,4,False,Весна
2023-03-24 17:00:00,7.320266065707187,5.320266065707187,0.011239164433755756,1.104240428183111,2023-03-24,17,3,4,False,Весна
2023-03-24 18:00:00,6.450191573695993,4.450191573695993,0.2372389428334688,1.188309723679952,2023-03-24,18,3,4,False,Весна
2023-03-24 19:00:00,4.738261348717313,2.7382613487173133,0.6053483950756782,1.2256915163344213,2023-03-24,19,3,4,False,Весна
2023-03-24 20:00:00,1.2170368095540933,-0.7829631904459067,0.017926356473630257,1.2177863419416106,2023-03-24,20,3,4,False,Весна
2023-03-24 21:00:00,2.328311183415143,0.32831118341514287,0.00560652503732097,0.8009890935719047,2023-03-24,21,3,4,False,Весна
2023-03-24 22:00:00,2.270692031533171,0.2706920315331711,0.0400076314491926,0.7091855360053012,2023-03-24,22,3,4,False,Весна
2023-03-24 23:00:00,1.6789535281818053,-0.3210464718181947,0.061926342638382405,0.4115368155525364,2023-03-24,23,3,4,False,Весна
2023-03-25 00:00:00,2.377826742949284,0.3778267429492841,0.022918834315651265,0.24612124206239225,2023-03-25,0,3,5,True,Весна
2023-03-25 01:00:00,1.5869785629567843,-0.4130214370432157,0.03587126068480849,0.2854452259145441,2023-03-25,1,3,5,True,Весна
2023-03-25 02:00:00,1.3727693961609704,-0.6272306038390296,0.022423256368756316,0.24528329163346924,2023-03-25,2,3,5,True,Весна
2023-03-25 03:00:00,3.6047665707001153,1.6047665707001153,0.14883739025425766,0.308530758731835,2023-03-25,3,3,5,True,Весна
2023-03-25 04:00:00,2.4469574815018778,0.44695748150187775,0.12468035624478575,0.3796379303582775,2023-03-25,4,3,5,True,Весна
2023-03-25 05:00:00,1.942155472031959,-0.05784452796804107,0.1007725100689681,0.4066234074519029,2023-03-25,5,3,5,True,Весна
2023-03-25 06:00:00,4.67386607211247,2.67386607211247,0.04897458011226431,0.5614963392434567,2023-03-25,6,3,5,True,Весна
2023-03-25 07:00:00,4.804289935899705,2.804289935899705,0.23973457782547497,0.8496274336670838,2023-03-25,7,3,5,True,Весна
2023-03-25 08:00:00,6.149643450051235,4.149643450051235,0.3491096100524131,1.010390818316637,2023-03-25,8,3,5,True,Весна
2023-03-25 09:00:00,8.246496564501701,6.246496564501701,0.019072393324896256,1.0983460248011465,2023-03-25,9,3,5,True,Весна
2023-03-25 10:00:00,7.745287176922268,5.745287176922268,0.025233119826019612,0.8773344048724772,2023-03-25,10,3,5,True,Весна
2023-03-25 11:00:00,9.213706072167259,7.213706072167259,0.07457698381601365,0.995520942090735,2023-03-25,11,3,5,True,Весна
2023-03-25 12:00:00,6.2127706660924265,4.2127706660924265,0.0095685876579991,1.015397612386089,2023-03-25,12,3,5,True,Весна
2023-03-25 13:00:00,10.256216546191217,8.256216546191217,0.05734963770650325,0.9251287615880277,2023-03-25,13,3,5,True,Весна
2023-03-25 14:00:00,9.332537969646639,7.332537969646639,0.08717746045388666,0.8816941784354283,2023-03-25,14,3,5,True,Весна
2023-03-25 15:00:00,6.9013566437963565,4.9013566437963565,0.07382984728499846,0.9338803347426691,2023-03-25,15,3,5,True,Весна
2023-03-25 16:00:00,8.81849133686481,6.81849133686481,0.04018345810712279,0.9180338105827023,2023-03-25,16,3,5,True,Весна
2023-03-25 17:00:00,8.169235500765717,6.169235500765717,0.07818599446201545,1.0418627456254612,2023-03-25,17,3,5,True,Весна
2023-03-25 18:00:00,1.7848802712620508,-0.21511972873794916,0.3189340184517411,1.2364806502016514,2023-03-25,18,3,5,True,Весна
2023-03-25 19:00:00,2.180455217354968,0.18045521735496806,0.02306937377376812,1.2744663656828428,2023-03-25,19,3,5,True,Весна
2023-03-25 20:00:00,0.9617153004254013,-1.0382846995745987,0.10637221651332568,1.1417088962982227,2023-03-25,20,3,5,True,Весна
2023-03-25 21:00:00,-0.41534010815046796,-2.4153401081504677,0.004436649191507921,0.919179733818619,2023-03-25,21,3,5,True,Весна
2023-03-25 22:00:00,2.3288226649413035,0.3288226649413035,0.006872476937392955,0.7620521718216824,2023-03-25,22,3,5,True,Весна
2023-03-25 23:00:00,-0.21728140899095028,-2.2172814089909503,0.08025786919845557,0.465057841723593,2023-03-25,23,3,5,True,Весна
2023-03-26 00:00:00,-0.5290296826212233,-2.529029682621223,0.01108636080752755,0.4119481080977723,2023-03-26,0,3,6,True,Весна
2023-03-26 01:00:00,-3.83735386025885,-5.83735386025885,0.0022600261222518593,0.4989969301268262,2023-03-26,1,3,6,True,Весна
2023-03-26 02:00:00,1.9407090414962573,-0.05929095850374266,0.018815413040758695,0.22979449636690627,2023-03-26,2,3,6,True,Весна
2023-03-26 03:00:00,-1.0140506956396846,-3.0140506956396846,0.08320625746572524,0.3054999001097509,2023-03-26,3,3,6,True,Весна
2023-03-26 04:00:00,2.6198652605326544,0.6198652605326544,0.1215171794643699,0.12409172621791001,2023-03-26,4,3,6,True,Весна
2023-03-26 05:00:00,4.260658650403778,2.2606586504037782,0.022624656586478022,0.352537379884949,2023-03-26,5,3,6,True,Весна
2023-03-26 06:00:00,7.721317191677301,5.721317191677301,0.11034020529210063,0.5214580490852905,2023-03-26,6,3,6,True,Весна
2023-03-26 07:00:00,3.6764544272743787,1.6764544272743787,0.020147542384603506,0.8025809754018186,2023-03-26,7,3,6,True,Весна
2023-03-26 08:00:00,1.4609756883583467,-0.5390243116416533,0.09505132660020987,0.940498426330322,2023-03-26,8,3,6,True,Весна
2023-03-26 09:00:00,8.903232995440126,6.903232995440126,0.053095976182865094,1.1712425062768659,2023-03-26,9,3,6,True,Весна
2023-03-26 10:00:00,12.931149381943898,10.931149381943898,0.1060737218949342,0.8167498386573112,2023-03-26,10,3,6,True,Весна
2023-03-26 11:00:00,12.307521837324213,10.307521837324213,0.5308923913471836,0.8710338625182796,2023-03-26,11,3,6,True,Весна
2023-03-26 12:00:00,10.41931883054925,8.41931883054925,0.277767306937593,1.0341068522630816,2023-03-26,12,3,6,True,Весна
2023-03-26 13:00:00,8.846356760181246,6.846356760181246,0.0004290950811969496,0.8722478198572958,2023-03-26,13,3,6,True,Весна
2023-03-26 14:00:00,10.94437221219681,8.94437221219681,0.2166645789884409,0.8077656009099251,2023-03-26,14,3,6,True,Весна
2023-03-26 15:00:00,6.5884415065238,4.5884415065238,0.006880445549703737,0.8208509316026379,2023-03-26,15,3,6,True,Весна
2023-03-26 16:00:00,8.452715538712438,6.452715538712438,0.3058599363720899,0.8674692694681665,2023-03-26,16,3,6,True,Весна
2023-03-26 17:00:00,7.305035543845855,5.305035543845855,0.03310429526326097,1.1910873281231873,2023-03-26,17,3,6,True,Весна
2023-03-26 18:00:00,7.120419814997758,5.120419814997758,0.048132318300151244,1.306420504317162,2023-03-26,18,3,6,True,Весна
2023-03-26 19:00:00,9.225224852309552,7.225224852309552,0.009611252729230177,1.1395021802931833,2023-03-26,19,3,6,True,Весна
2023-03-26 20:00:00,3.284831934357532,1.2848319343575318,0.011909074345365166,1.308885811870923,2023-03-26,20,3,6,True,Весна
2023-03-26 21:00:00,0.44653884265226385,-1.5534611573477362,0.1297333624541034,0.9947410975526881,2023-03-26,21,3,6,True,Весна
2023-03-26 22:00:00,0.6187243566938174,-1.3812756433061826,0.28883540383313133,0.8873404148675524,2023-03-26,22,3,6,True,Весна
2023-03-26 23:00:00,-3.3677809412235797,-5.36778094122358,0.09435296017483612,0.48988805814026265,2023-03-26,23,3,6,True,Весна
2023-03-27 00:00:00,-1.3894262621781182,-3.389426262178118,0.12582530658820174,0.32886622303706387,2023-03-27,0,3,0,False,Весна
2023-03-27 01:00:00,-0.6481940076715512,-2.648194007671551,0.1435357489848803,0.2987088604385043,2023-03-27,1,3,0,False,Весна
2023-03-27 02:00:00,-0.3783038147913804,-2.3783038147913804,0.030491541657651774,0.2616100100590466,2023-03-27,2,3,0,False,Весна
2023-03-27 03:00:00,1.7691758381347045,-0.23082416186529553,0.004628441863979351,0.3302958529010832,2023-03-27,3,3,0,False,Весна
2023-03-27 04:00:00,0.8551601352355966,-1.1448398647644034,0.0001874499696485281,0.1742445409731166,2023-03-27,4,3,0,False,Весна
2023-03-27 05:00:00,5.947966109136337,3.9479661091363374,0.0431782312174732,0.36883068142210007,2023-03-27,5,3,0,False,Весна
2023-03-27 06:00:00,5.000414129836392,3.0004141298363924,0.027636532006528488,0.5503550904862746,2023-03-27,6,3,0,False,Весна
2023-03-27 07:00:00,6.275494583235374,4.275494583235374,0.006434411342177382,0.9695444736877527,2023-03-27,7,3,0,False,Весна
2023-03-27 08:00:00,6.844210566974161,4.844210566974161,0.019787585106194768,1.115938102775082,2023-03-27,8,3,0,False,Весна
2023-03-27 09:00:00,8.845915273650695,6.845915273650695,0.013295886885376453,0.9428474856299698,2023-03-27,9,3,0,False,Весна
2023-03-27 10:00:00,10.980323548257461,8.980323548257461,0.24636742288678246,1.0170492685289656,2023-03-27,10,3,0,False,Весна
2023-03-27 11:00:00,8.095368700023538,6.095368700023538,0.015113365134058511,0.8823027058687543,2023-03-27,11,3,0,False,Весна
2023-03-27 12:00:00,8.683767021849485,6.683767021849485,0.07714297767788218,1.0342552481200737,2023-03-27,12,3,0,False,Весна
2023-03-27 13:00:00,9.222177073892011,7.222177073892011,0.08992024594027123,0.6965817838440238,2023-03-27,13,3,0,False,Весна
2023-03-27 14:00:00,6.638385171975761,4.638385171975761,0.07841434854758376,0.7208739995287922,2023-03-27,14,3,0,False,Весна
2023-03-27 15:00:00,6.897018186489742,4.897018186489742,0.010431265842534506,0.7598014609292781,2023-03-27,15,3,0,False,Весна
2023-03-27 16:00:00,6.547558252910682,4.547558252910682,0.038389692525015284,0.8713323011321513,2023-03-27,16,3,0,False,Весна
2023-03-27 17:00:00,8.042873586938056,6.042873586938056,0.005263138129314245,1.0295503251233573,2023-03-27,17,3,0,False,Весна
2023-03-27 18:00:00,5.525122658003849,3.5251226580038493,0.05036347304834397,1.1396692641246542,2023-03-27,18,3,0,False,Весна
2023-03-27 19:00:00,4.093084597222486,2.093084597222486,0.02089928110694104,0.9494873884649571,2023-03-27,19,3,0,False,Весна
2023-03-27 20:00:00,4.201795924335942,2.2017959243359417,0.08246977552360434,1.052355614363769,2023-03-27,20,3,0,False,Весна
2023-03-27 21:00:00,1.189722517268468,-0.810277482731532,0.11802836018094608,0.8661340433812328,2023-03-27,21,3,0,False,Весна
2023-03-27 22:00:00,1.4508026809355856,-0.5491973190644144,0.07595431274151719,0.7277972504317209,2023-03-27,22,3,0,False,Весна
2023-03-27 23:00:00,-0.03607263731033569,-2.0360726373103355,0.05695794801384951,0.5926413744959168,2023-03-27,23,3,0,False,Весна
2023-03-28 00:00:00,0.5307246987992551,-1.469275301200745,0.048993440759103224,0.5335794416714563,2023-03-28,0,3,1,False,Весна
2023-03-28 01:00:00,-0.9951464466685074,-2.9951464466685076,0.18432113115331597,0.38310771843791663,2023-03-28,1,3,1,False,Весна
2023-03-28 02:00:00,-4.207761335475054,-6.207761335475054,0.024765151431824273,0.45093943817615556,2023-03-28,2,3,1,False,Весна
2023-03-28 03:00:00,1.195907769694652,-0.8040922303053479,0.13250801325584793,0.3146342681857235,2023-03-28,3,3,1,False,Весна
2023-03-28 04:00:00,5.3454962721998776,3.3454962721998776,0.14166806835911638,0.26504779988330673,2023-03-28,4,3,1,False,Весна
2023-03-28 05:00:00,5.5583355789705795,3.5583355789705795,0.05433488279900331,0.39953175957365833,2023-03-28,5,3,1,False,Весна
2023-03-28 06:00:00,6.930794969182339,4.930794969182339,0.03528260735318075,0.603931846303429,2023-03-28,6,3,1,False,Весна
2023-03-28 07:00:00,8.766356669125038,6.766356669125038,0.06359004664831973,0.9116189262361072,2023-03-28,7,3,1,False,Весна
2023-03-28 08:00:00,7.677315181922872,5.677315181922872,0.009784871764875303,1.1256116520013224,2023-03-28,8,3,1,False,Весна
2023-03-28 09:00:00,8.930165320743928,6.930165320743928,0.004701826874426399,1.1084837905958893,2023-03-28,9,3,1,False,Весна
2023-03-28 10:00:00,8.09482322805349,6.094823228053491,0.011833678833247815,0.9173973294338345,2023-03-28,10,3,1,False,Весна
2023-03-28 11:00:00,9.19748341939124,7.19748341939124,0.020720257583024416,0.9994184282490153,2023-03-28,11,3,1,False,Весна
2023-03-28 12:00:00,11.231542299542282,9.231542299542282,0.07015359084328307,0.868091912922005,2023-03-28,12,3,1,False,Весна
2023-03-28 13:00:00,12.237398005782973,10.237398005782973,0.18913807270531696,0.8094543149994436,2023-03-28,13,3,1,False,Весна
2023-03-28 14:00:00,9.051234467560192,7.051234467560192,0.02687194475316264,0.7588884405995143,2023-03-28,14,3,1,False,Весна
2023-03-28 15:00:00,7.635155376229915,5.635155376229915,0.27358635934958503,0.7915006193781539,2023-03-28,15,3,1,False,Весна
2023-03-28 16:00:00,7.501055917713194,5.501055917713194,0.3099048412264134,0.7668859797420848,2023-03-28,16,3,1,False,Весна
2023-03-28 17:00:00,7.49650872337083,5.49650872337083,0.3191859203786226,0.9260168411644769,2023-03-28,17,3,1,False,Весна
2023-03-28 18:00:00,2.1122903677329155,0.11229036773291545,0.1817463411299125,1.1023902175873004,2023-03-28,18,3,1,False,Весна
2023-03-28 19:00:00,-0.8864571317870795,-2.8864571317870795,0.04522816603878349,1.229183929009686,2023-03-28,19,3,1,False,Весна
2023-03-28 20:00:00,1.3989263010168307,-0.6010736989831693,0.007546079095725348,1.3081987419786973,2023-03-28,20,3,1,False,Весна
2023-03-28 21:00:00,-0.9769587577610559,-2.976958757761056,0.08412267013478557,0.986098927723878,2023-03-28,21,3,1,False,Весна
2023-03-28 22:00:00,-0.3464074142168154,-2.3464074142168156,0.08179883149553357,0.6947593314053628,2023-03-28,22,3,1,False,Весна
2023-03-28 23:00:00,-0.12518976908028628,-2.1251897690802863,0.18969584453314015,0.5593463827022177,2023-03-28,23,3,1,False,Весна
2023-03-29 00:00:00,-0.9064968180460286,-2.9064968180460284,0.5519226153335959,0.3845872676785495,2023-03-29,0,3,2,False,Весна
2023-03-29 01:00:00,3.0753059374961476,1.0753059374961476,0.07095963423947609,0.2860409110854096,2023-03-29,1,3,2,False,Весна
2023-03-29 02:00:00,1.3233625102824447,-0.6766374897175553,0.0423431589643056,0.2500207728698323,2023-03-29,2,3,2,False,Весна
2023-03-29 03:00:00,2.065414813288917,0.06541481328891718,0.020567417279511276,0.16569042232355966,2023-03-29,3,3,2,False,Весна
2023-03-29 04:00:00,3.7444142880868014,1.7444142880868014,0.0004811380969675987,0.20095134422711872,2023-03-29,4,3,2,False,Весна
2023-03-29 05:00:00,1.4282385389258563,-0.5717614610741437,0.07115427309306428,0.47391206370708455,2023-03-29,5,3,2,False,Весна
2023-03-29 06:00:00,7.0782235748405355,5.0782235748405355,0.08108472197414719,0.6449957083694237,2023-03-29,6,3,2,False,Весна
2023-03-29 07:00:00,6.142566652441683,4.142566652441683,0.17426178229351164,1.0213120413553591,2023-03-29,7,3,2,False,Весна
2023-03-29 08:00:00,8.840961234482423,6.840961234482423,0.07023432710673455,1.0289055104013796,2023-03-29,8,3,2,False,Весна
2023-03-29 09:00:00,6.391819439852425,4.391819439852425,0.24825296610580816,1.0574203042427097,2023-03-29,9,3,2,False,Весна
2023-03-29 10:00:00,6.222609486890063,4.222609486890063,0.09890858492758792,0.8684281396425233,2023-03-29,10,3,2,False,Весна
2023-03-29 11:00:00,11.465408447495395,9.465408447495395,0.18346851638562947,0.9018176565424509,2023-03-29,11,3,2,False,Весна
2023-03-29 12:00:00,10.752819052195031,8.752819052195031,0.016052296371371396,1.047723119591358,2023-03-29,12,3,2,False,Весна
2023-03-29 13:00:00,8.02552602273032,6.02552602273032,0.1933342367623712,0.7834272617177852,2023-03-29,13,3,2,False,Весна
2023-03-29 14:00:00,7.590800856372802,5.590800856372802,0.11243728236995526,0.7505686484400502,2023-03-29,14,3,2,False,Весна
2023-03-29 15:00:00,10.786403474762277,8.786403474762277,0.018661037958640745,0.8016391093140146,2023-03-29,15,3,2,False,Весна
2023-03-29 16:00:00,5.121176214265344,3.1211762142653443,0.021042917038775377,0.9103432814229426,2023-03-29,16,3,2,False,Весна
2023-03-29 17:00:00,9.579441132024527,7.579441132024527,0.26104782951691724,1.114089024468776,2023-03-29,17,3,2,False,Весна
2023-03-29 18:00:00,3.1987585307042616,1.1987585307042616,0.0032745696261967192,1.324080217905132,2023-03-29,18,3,2,False,Весна
2023-03-29 19:00:00,4.982688625704163,2.9826886257041627,0.06208915318763208,1.1908097997021945,2023-03-29,19,3,2,False,Весна
2023-03-29 20:00:00,1.8427630485020285,-0.15723695149797146,0.037611306015255454,1.1075805461643333,2023-03-29,20,3,2,False,Весна
2023-03-29 21:00:00,2.6708409562319475,0.6708409562319475,0.10938559380540387,1.0789894911056743,2023-03-29,21,3,2,False,Весна
2023-03-29 22:00:00,-0.4183550231505788,-2.418355023150579,0.18302678146060314,0.7811892544595599,2023-03-29,22,3,2,False,Весна
2023-03-29 23:00:00,-0.15521494358993165,-2.1552149435899315,0.04468780921604757,0.5651923776103835,2023-03-29,23,3,2,False,Весна
2023-03-30 00:00:00,0.08183835079144049,-1.9181616492085596,0.05566986995927203,0.33832067727321635,2023-03-30,0,3,3,False,Весна
2023-03-30 01:00:00,-1.8340040430082887,-3.8340040430082887,0.40128263928867575,0.21240036707810056,2023-03-30,1,3,3,False,Весна
2023-03-30 02:00:00,2.151521671918056,0.1515216719180561,0.15320904167182137,0.215053765815829,2023-03-30,2,3,3,False,Весна
2023-03-30 03:00:00,0.43803896112409,-1.56196103887591,0.22750101109298726,0.29294554596010625,2023-03-30,3,3,3,False,Весна
2023-03-30 04:00:00,2.0428001693199604,0.042800169319960446,0.05776106141522705,0.30873163041455143,2023-03-30,4,3,3,False,Весна
2023-03-30 05:00:00,1.71720602527037,-0.28279397472962997,0.026667259719829174,0.42343159798632923,2023-03-30,5,3,3,False,Весна
2023-03-30 06:00:00,-0.12466731759062277,-2.1246673175906228,0.05307961563144362,0.7742854051316364,2023-03-30,6,3,3,False,Весна
2023-03-30 07:00:00,5.912039700312265,3.912039700312265,0.12591047475446146,1.0078234689926007,2023-03-30,7,3,3,False,Весна
2023-03-30 08:00:00,12.325230843225828,10.325230843225828,0.011589402639882144,1.1756399793439862,2023-03-30,8,3,3,False,Весна
